uid treatment rep update task count partner
Grid1_11 Grid1 11 1500 NOT 4005 Host
Grid1_11 Grid1 11 1500 NOT 1625 Parasite
Grid1_11 Grid1 11 1500 NAND 0 Host
Grid1_11 Grid1 11 1500 NAND 7 Parasite
Grid1_11 Grid1 11 1500 AND 1 Host
Grid1_11 Grid1 11 1500 AND 2 Parasite
Grid1_11 Grid1 11 1500 ORN 0 Host
Grid1_11 Grid1 11 1500 ORN 0 Parasite
Grid1_11 Grid1 11 1500 OR 0 Host
Grid1_11 Grid1 11 1500 OR 1 Parasite
Grid1_11 Grid1 11 1500 ANDN 0 Host
Grid1_11 Grid1 11 1500 ANDN 1 Parasite
Grid1_11 Grid1 11 1500 NOR 0 Host
Grid1_11 Grid1 11 1500 NOR 0 Parasite
Grid1_11 Grid1 11 1500 XOR 0 Host
Grid1_11 Grid1 11 1500 XOR 0 Parasite
Grid1_11 Grid1 11 1500 EQU 0 Host
Grid1_11 Grid1 11 1500 EQU 0 Parasite
Grid1_11 Grid1 11 1550 NOT 4036 Host
Grid1_11 Grid1 11 1550 NOT 1629 Parasite
Grid1_11 Grid1 11 1550 NAND 0 Host
Grid1_11 Grid1 11 1550 NAND 8 Parasite
Grid1_11 Grid1 11 1550 AND 0 Host
Grid1_11 Grid1 11 1550 AND 0 Parasite
Grid1_11 Grid1 11 1550 ORN 1 Host
Grid1_11 Grid1 11 1550 ORN 1 Parasite
Grid1_11 Grid1 11 1550 OR 1 Host
Grid1_11 Grid1 11 1550 OR 1 Parasite
Grid1_11 Grid1 11 1550 ANDN 2 Host
Grid1_11 Grid1 11 1550 ANDN 0 Parasite
Grid1_11 Grid1 11 1550 NOR 0 Host
Grid1_11 Grid1 11 1550 NOR 0 Parasite
Grid1_11 Grid1 11 1550 XOR 0 Host
Grid1_11 Grid1 11 1550 XOR 0 Parasite
Grid1_11 Grid1 11 1550 EQU 0 Host
Grid1_11 Grid1 11 1550 EQU 0 Parasite
Grid1_11 Grid1 11 1600 NOT 4021 Host
Grid1_11 Grid1 11 1600 NOT 1589 Parasite
Grid1_11 Grid1 11 1600 NAND 0 Host
Grid1_11 Grid1 11 1600 NAND 6 Parasite
Grid1_11 Grid1 11 1600 AND 1 Host
Grid1_11 Grid1 11 1600 AND 1 Parasite
Grid1_11 Grid1 11 1600 ORN 1 Host
Grid1_11 Grid1 11 1600 ORN 2 Parasite
Grid1_11 Grid1 11 1600 OR 0 Host
Grid1_11 Grid1 11 1600 OR 0 Parasite
Grid1_11 Grid1 11 1600 ANDN 1 Host
Grid1_11 Grid1 11 1600 ANDN 1 Parasite
Grid1_11 Grid1 11 1600 NOR 0 Host
Grid1_11 Grid1 11 1600 NOR 0 Parasite
Grid1_11 Grid1 11 1600 XOR 0 Host
Grid1_11 Grid1 11 1600 XOR 0 Parasite
Grid1_11 Grid1 11 1600 EQU 0 Host
Grid1_11 Grid1 11 1600 EQU 0 Parasite
Grid1_11 Grid1 11 1650 NOT 3987 Host
Grid1_11 Grid1 11 1650 NOT 1556 Parasite
Grid1_11 Grid1 11 1650 NAND 0 Host
Grid1_11 Grid1 11 1650 NAND 7 Parasite
Grid1_11 Grid1 11 1650 AND 0 Host
Grid1_11 Grid1 11 1650 AND 0 Parasite
Grid1_11 Grid1 11 1650 ORN 1 Host
Grid1_11 Grid1 11 1650 ORN 1 Parasite
Grid1_11 Grid1 11 1650 OR 1 Host
Grid1_11 Grid1 11 1650 OR 0 Parasite
Grid1_11 Grid1 11 1650 ANDN 1 Host
Grid1_11 Grid1 11 1650 ANDN 0 Parasite
Grid1_11 Grid1 11 1650 NOR 0 Host
Grid1_11 Grid1 11 1650 NOR 0 Parasite
Grid1_11 Grid1 11 1650 XOR 0 Host
Grid1_11 Grid1 11 1650 XOR 0 Parasite
Grid1_11 Grid1 11 1650 EQU 0 Host
Grid1_11 Grid1 11 1650 EQU 0 Parasite
Grid1_11 Grid1 11 1700 NOT 3978 Host
Grid1_11 Grid1 11 1700 NOT 1583 Parasite
Grid1_11 Grid1 11 1700 NAND 0 Host
Grid1_11 Grid1 11 1700 NAND 10 Parasite
Grid1_11 Grid1 11 1700 AND 0 Host
Grid1_11 Grid1 11 1700 AND 0 Parasite
Grid1_11 Grid1 11 1700 ORN 0 Host
Grid1_11 Grid1 11 1700 ORN 0 Parasite
Grid1_11 Grid1 11 1700 OR 1 Host
Grid1_11 Grid1 11 1700 OR 1 Parasite
Grid1_11 Grid1 11 1700 ANDN 0 Host
Grid1_11 Grid1 11 1700 ANDN 0 Parasite
Grid1_11 Grid1 11 1700 NOR 0 Host
Grid1_11 Grid1 11 1700 NOR 0 Parasite
Grid1_11 Grid1 11 1700 XOR 0 Host
Grid1_11 Grid1 11 1700 XOR 0 Parasite
Grid1_11 Grid1 11 1700 EQU 0 Host
Grid1_11 Grid1 11 1700 EQU 0 Parasite
Grid1_11 Grid1 11 1750 NOT 4046 Host
Grid1_11 Grid1 11 1750 NOT 1603 Parasite
Grid1_11 Grid1 11 1750 NAND 0 Host
Grid1_11 Grid1 11 1750 NAND 10 Parasite
Grid1_11 Grid1 11 1750 AND 0 Host
Grid1_11 Grid1 11 1750 AND 2 Parasite
Grid1_11 Grid1 11 1750 ORN 0 Host
Grid1_11 Grid1 11 1750 ORN 1 Parasite
Grid1_11 Grid1 11 1750 OR 0 Host
Grid1_11 Grid1 11 1750 OR 0 Parasite
Grid1_11 Grid1 11 1750 ANDN 0 Host
Grid1_11 Grid1 11 1750 ANDN 0 Parasite
Grid1_11 Grid1 11 1750 NOR 0 Host
Grid1_11 Grid1 11 1750 NOR 0 Parasite
Grid1_11 Grid1 11 1750 XOR 0 Host
Grid1_11 Grid1 11 1750 XOR 0 Parasite
Grid1_11 Grid1 11 1750 EQU 0 Host
Grid1_11 Grid1 11 1750 EQU 0 Parasite
Grid1_11 Grid1 11 1800 NOT 4008 Host
Grid1_11 Grid1 11 1800 NOT 1533 Parasite
Grid1_11 Grid1 11 1800 NAND 0 Host
Grid1_11 Grid1 11 1800 NAND 7 Parasite
Grid1_11 Grid1 11 1800 AND 0 Host
Grid1_11 Grid1 11 1800 AND 0 Parasite
Grid1_11 Grid1 11 1800 ORN 0 Host
Grid1_11 Grid1 11 1800 ORN 0 Parasite
Grid1_11 Grid1 11 1800 OR 0 Host
Grid1_11 Grid1 11 1800 OR 0 Parasite
Grid1_11 Grid1 11 1800 ANDN 0 Host
Grid1_11 Grid1 11 1800 ANDN 0 Parasite
Grid1_11 Grid1 11 1800 NOR 0 Host
Grid1_11 Grid1 11 1800 NOR 0 Parasite
Grid1_11 Grid1 11 1800 XOR 0 Host
Grid1_11 Grid1 11 1800 XOR 0 Parasite
Grid1_11 Grid1 11 1800 EQU 0 Host
Grid1_11 Grid1 11 1800 EQU 0 Parasite
Grid1_11 Grid1 11 1850 NOT 3995 Host
Grid1_11 Grid1 11 1850 NOT 1547 Parasite
Grid1_11 Grid1 11 1850 NAND 0 Host
Grid1_11 Grid1 11 1850 NAND 10 Parasite
Grid1_11 Grid1 11 1850 AND 1 Host
Grid1_11 Grid1 11 1850 AND 1 Parasite
Grid1_11 Grid1 11 1850 ORN 2 Host
Grid1_11 Grid1 11 1850 ORN 0 Parasite
Grid1_11 Grid1 11 1850 OR 1 Host
Grid1_11 Grid1 11 1850 OR 1 Parasite
Grid1_11 Grid1 11 1850 ANDN 0 Host
Grid1_11 Grid1 11 1850 ANDN 0 Parasite
Grid1_11 Grid1 11 1850 NOR 0 Host
Grid1_11 Grid1 11 1850 NOR 0 Parasite
Grid1_11 Grid1 11 1850 XOR 0 Host
Grid1_11 Grid1 11 1850 XOR 0 Parasite
Grid1_11 Grid1 11 1850 EQU 0 Host
Grid1_11 Grid1 11 1850 EQU 0 Parasite
Grid1_11 Grid1 11 1900 NOT 4015 Host
Grid1_11 Grid1 11 1900 NOT 1543 Parasite
Grid1_11 Grid1 11 1900 NAND 0 Host
Grid1_11 Grid1 11 1900 NAND 10 Parasite
Grid1_11 Grid1 11 1900 AND 0 Host
Grid1_11 Grid1 11 1900 AND 0 Parasite
Grid1_11 Grid1 11 1900 ORN 1 Host
Grid1_11 Grid1 11 1900 ORN 1 Parasite
Grid1_11 Grid1 11 1900 OR 0 Host
Grid1_11 Grid1 11 1900 OR 1 Parasite
Grid1_11 Grid1 11 1900 ANDN 0 Host
Grid1_11 Grid1 11 1900 ANDN 0 Parasite
Grid1_11 Grid1 11 1900 NOR 0 Host
Grid1_11 Grid1 11 1900 NOR 0 Parasite
Grid1_11 Grid1 11 1900 XOR 0 Host
Grid1_11 Grid1 11 1900 XOR 0 Parasite
Grid1_11 Grid1 11 1900 EQU 0 Host
Grid1_11 Grid1 11 1900 EQU 0 Parasite
Grid1_11 Grid1 11 1950 NOT 3912 Host
Grid1_11 Grid1 11 1950 NOT 1460 Parasite
Grid1_11 Grid1 11 1950 NAND 0 Host
Grid1_11 Grid1 11 1950 NAND 8 Parasite
Grid1_11 Grid1 11 1950 AND 1 Host
Grid1_11 Grid1 11 1950 AND 0 Parasite
Grid1_11 Grid1 11 1950 ORN 0 Host
Grid1_11 Grid1 11 1950 ORN 2 Parasite
Grid1_11 Grid1 11 1950 OR 1 Host
Grid1_11 Grid1 11 1950 OR 0 Parasite
Grid1_11 Grid1 11 1950 ANDN 0 Host
Grid1_11 Grid1 11 1950 ANDN 0 Parasite
Grid1_11 Grid1 11 1950 NOR 0 Host
Grid1_11 Grid1 11 1950 NOR 0 Parasite
Grid1_11 Grid1 11 1950 XOR 0 Host
Grid1_11 Grid1 11 1950 XOR 0 Parasite
Grid1_11 Grid1 11 1950 EQU 0 Host
Grid1_11 Grid1 11 1950 EQU 0 Parasite
Grid1_11 Grid1 11 2000 NOT 3636 Host
Grid1_11 Grid1 11 2000 NOT 1220 Parasite
Grid1_11 Grid1 11 2000 NAND 0 Host
Grid1_11 Grid1 11 2000 NAND 9 Parasite
Grid1_11 Grid1 11 2000 AND 2 Host
Grid1_11 Grid1 11 2000 AND 0 Parasite
Grid1_11 Grid1 11 2000 ORN 0 Host
Grid1_11 Grid1 11 2000 ORN 0 Parasite
Grid1_11 Grid1 11 2000 OR 0 Host
Grid1_11 Grid1 11 2000 OR 0 Parasite
Grid1_11 Grid1 11 2000 ANDN 0 Host
Grid1_11 Grid1 11 2000 ANDN 0 Parasite
Grid1_11 Grid1 11 2000 NOR 0 Host
Grid1_11 Grid1 11 2000 NOR 0 Parasite
Grid1_11 Grid1 11 2000 XOR 0 Host
Grid1_11 Grid1 11 2000 XOR 0 Parasite
Grid1_11 Grid1 11 2000 EQU 0 Host
Grid1_11 Grid1 11 2000 EQU 0 Parasite
Grid1_11 Grid1 11 2050 NOT 3414 Host
Grid1_11 Grid1 11 2050 NOT 928 Parasite
Grid1_11 Grid1 11 2050 NAND 0 Host
Grid1_11 Grid1 11 2050 NAND 10 Parasite
Grid1_11 Grid1 11 2050 AND 1 Host
Grid1_11 Grid1 11 2050 AND 0 Parasite
Grid1_11 Grid1 11 2050 ORN 0 Host
Grid1_11 Grid1 11 2050 ORN 0 Parasite
Grid1_11 Grid1 11 2050 OR 0 Host
Grid1_11 Grid1 11 2050 OR 2 Parasite
Grid1_11 Grid1 11 2050 ANDN 1 Host
Grid1_11 Grid1 11 2050 ANDN 0 Parasite
Grid1_11 Grid1 11 2050 NOR 0 Host
Grid1_11 Grid1 11 2050 NOR 0 Parasite
Grid1_11 Grid1 11 2050 XOR 0 Host
Grid1_11 Grid1 11 2050 XOR 0 Parasite
Grid1_11 Grid1 11 2050 EQU 0 Host
Grid1_11 Grid1 11 2050 EQU 0 Parasite
Grid1_11 Grid1 11 2100 NOT 3471 Host
Grid1_11 Grid1 11 2100 NOT 864 Parasite
Grid1_11 Grid1 11 2100 NAND 1 Host
Grid1_11 Grid1 11 2100 NAND 7 Parasite
Grid1_11 Grid1 11 2100 AND 0 Host
Grid1_11 Grid1 11 2100 AND 0 Parasite
Grid1_11 Grid1 11 2100 ORN 0 Host
Grid1_11 Grid1 11 2100 ORN 1 Parasite
Grid1_11 Grid1 11 2100 OR 1 Host
Grid1_11 Grid1 11 2100 OR 0 Parasite
Grid1_11 Grid1 11 2100 ANDN 0 Host
Grid1_11 Grid1 11 2100 ANDN 0 Parasite
Grid1_11 Grid1 11 2100 NOR 0 Host
Grid1_11 Grid1 11 2100 NOR 0 Parasite
Grid1_11 Grid1 11 2100 XOR 0 Host
Grid1_11 Grid1 11 2100 XOR 0 Parasite
Grid1_11 Grid1 11 2100 EQU 0 Host
Grid1_11 Grid1 11 2100 EQU 0 Parasite
Grid1_11 Grid1 11 2150 NOT 3483 Host
Grid1_11 Grid1 11 2150 NOT 828 Parasite
Grid1_11 Grid1 11 2150 NAND 0 Host
Grid1_11 Grid1 11 2150 NAND 4 Parasite
Grid1_11 Grid1 11 2150 AND 1 Host
Grid1_11 Grid1 11 2150 AND 0 Parasite
Grid1_11 Grid1 11 2150 ORN 3 Host
Grid1_11 Grid1 11 2150 ORN 0 Parasite
Grid1_11 Grid1 11 2150 OR 0 Host
Grid1_11 Grid1 11 2150 OR 0 Parasite
Grid1_11 Grid1 11 2150 ANDN 0 Host
Grid1_11 Grid1 11 2150 ANDN 0 Parasite
Grid1_11 Grid1 11 2150 NOR 0 Host
Grid1_11 Grid1 11 2150 NOR 0 Parasite
Grid1_11 Grid1 11 2150 XOR 0 Host
Grid1_11 Grid1 11 2150 XOR 0 Parasite
Grid1_11 Grid1 11 2150 EQU 0 Host
Grid1_11 Grid1 11 2150 EQU 0 Parasite
Grid1_11 Grid1 11 2200 NOT 3413 Host
Grid1_11 Grid1 11 2200 NOT 840 Parasite
Grid1_11 Grid1 11 2200 NAND 2 Host
Grid1_11 Grid1 11 2200 NAND 8 Parasite
Grid1_11 Grid1 11 2200 AND 1 Host
Grid1_11 Grid1 11 2200 AND 1 Parasite
Grid1_11 Grid1 11 2200 ORN 0 Host
Grid1_11 Grid1 11 2200 ORN 0 Parasite
Grid1_11 Grid1 11 2200 OR 1 Host
Grid1_11 Grid1 11 2200 OR 0 Parasite
Grid1_11 Grid1 11 2200 ANDN 0 Host
Grid1_11 Grid1 11 2200 ANDN 0 Parasite
Grid1_11 Grid1 11 2200 NOR 0 Host
Grid1_11 Grid1 11 2200 NOR 0 Parasite
Grid1_11 Grid1 11 2200 XOR 0 Host
Grid1_11 Grid1 11 2200 XOR 0 Parasite
Grid1_11 Grid1 11 2200 EQU 0 Host
Grid1_11 Grid1 11 2200 EQU 0 Parasite
Grid1_11 Grid1 11 2250 NOT 3367 Host
Grid1_11 Grid1 11 2250 NOT 842 Parasite
Grid1_11 Grid1 11 2250 NAND 2 Host
Grid1_11 Grid1 11 2250 NAND 8 Parasite
Grid1_11 Grid1 11 2250 AND 1 Host
Grid1_11 Grid1 11 2250 AND 0 Parasite
Grid1_11 Grid1 11 2250 ORN 0 Host
Grid1_11 Grid1 11 2250 ORN 0 Parasite
Grid1_11 Grid1 11 2250 OR 1 Host
Grid1_11 Grid1 11 2250 OR 1 Parasite
Grid1_11 Grid1 11 2250 ANDN 0 Host
Grid1_11 Grid1 11 2250 ANDN 0 Parasite
Grid1_11 Grid1 11 2250 NOR 0 Host
Grid1_11 Grid1 11 2250 NOR 0 Parasite
Grid1_11 Grid1 11 2250 XOR 0 Host
Grid1_11 Grid1 11 2250 XOR 0 Parasite
Grid1_11 Grid1 11 2250 EQU 0 Host
Grid1_11 Grid1 11 2250 EQU 0 Parasite
Grid1_11 Grid1 11 2300 NOT 3381 Host
Grid1_11 Grid1 11 2300 NOT 853 Parasite
Grid1_11 Grid1 11 2300 NAND 1 Host
Grid1_11 Grid1 11 2300 NAND 9 Parasite
Grid1_11 Grid1 11 2300 AND 0 Host
Grid1_11 Grid1 11 2300 AND 1 Parasite
Grid1_11 Grid1 11 2300 ORN 0 Host
Grid1_11 Grid1 11 2300 ORN 1 Parasite
Grid1_11 Grid1 11 2300 OR 0 Host
Grid1_11 Grid1 11 2300 OR 1 Parasite
Grid1_11 Grid1 11 2300 ANDN 0 Host
Grid1_11 Grid1 11 2300 ANDN 0 Parasite
Grid1_11 Grid1 11 2300 NOR 0 Host
Grid1_11 Grid1 11 2300 NOR 0 Parasite
Grid1_11 Grid1 11 2300 XOR 0 Host
Grid1_11 Grid1 11 2300 XOR 0 Parasite
Grid1_11 Grid1 11 2300 EQU 0 Host
Grid1_11 Grid1 11 2300 EQU 0 Parasite
Grid1_11 Grid1 11 2350 NOT 3313 Host
Grid1_11 Grid1 11 2350 NOT 870 Parasite
Grid1_11 Grid1 11 2350 NAND 0 Host
Grid1_11 Grid1 11 2350 NAND 8 Parasite
Grid1_11 Grid1 11 2350 AND 1 Host
Grid1_11 Grid1 11 2350 AND 1 Parasite
Grid1_11 Grid1 11 2350 ORN 0 Host
Grid1_11 Grid1 11 2350 ORN 0 Parasite
Grid1_11 Grid1 11 2350 OR 1 Host
Grid1_11 Grid1 11 2350 OR 1 Parasite
Grid1_11 Grid1 11 2350 ANDN 0 Host
Grid1_11 Grid1 11 2350 ANDN 0 Parasite
Grid1_11 Grid1 11 2350 NOR 0 Host
Grid1_11 Grid1 11 2350 NOR 0 Parasite
Grid1_11 Grid1 11 2350 XOR 0 Host
Grid1_11 Grid1 11 2350 XOR 0 Parasite
Grid1_11 Grid1 11 2350 EQU 0 Host
Grid1_11 Grid1 11 2350 EQU 0 Parasite
Grid1_11 Grid1 11 2400 NOT 3314 Host
Grid1_11 Grid1 11 2400 NOT 878 Parasite
Grid1_11 Grid1 11 2400 NAND 0 Host
Grid1_11 Grid1 11 2400 NAND 7 Parasite
Grid1_11 Grid1 11 2400 AND 0 Host
Grid1_11 Grid1 11 2400 AND 1 Parasite
Grid1_11 Grid1 11 2400 ORN 1 Host
Grid1_11 Grid1 11 2400 ORN 1 Parasite
Grid1_11 Grid1 11 2400 OR 1 Host
Grid1_11 Grid1 11 2400 OR 0 Parasite
Grid1_11 Grid1 11 2400 ANDN 1 Host
Grid1_11 Grid1 11 2400 ANDN 1 Parasite
Grid1_11 Grid1 11 2400 NOR 0 Host
Grid1_11 Grid1 11 2400 NOR 0 Parasite
Grid1_11 Grid1 11 2400 XOR 0 Host
Grid1_11 Grid1 11 2400 XOR 0 Parasite
Grid1_11 Grid1 11 2400 EQU 0 Host
Grid1_11 Grid1 11 2400 EQU 0 Parasite
Grid1_11 Grid1 11 2450 NOT 3276 Host
Grid1_11 Grid1 11 2450 NOT 878 Parasite
Grid1_11 Grid1 11 2450 NAND 2 Host
Grid1_11 Grid1 11 2450 NAND 5 Parasite
Grid1_11 Grid1 11 2450 AND 0 Host
Grid1_11 Grid1 11 2450 AND 0 Parasite
Grid1_11 Grid1 11 2450 ORN 0 Host
Grid1_11 Grid1 11 2450 ORN 0 Parasite
Grid1_11 Grid1 11 2450 OR 0 Host
Grid1_11 Grid1 11 2450 OR 0 Parasite
Grid1_11 Grid1 11 2450 ANDN 0 Host
Grid1_11 Grid1 11 2450 ANDN 1 Parasite
Grid1_11 Grid1 11 2450 NOR 0 Host
Grid1_11 Grid1 11 2450 NOR 0 Parasite
Grid1_11 Grid1 11 2450 XOR 0 Host
Grid1_11 Grid1 11 2450 XOR 0 Parasite
Grid1_11 Grid1 11 2450 EQU 0 Host
Grid1_11 Grid1 11 2450 EQU 0 Parasite
Grid1_11 Grid1 11 2500 NOT 3257 Host
Grid1_11 Grid1 11 2500 NOT 896 Parasite
Grid1_11 Grid1 11 2500 NAND 0 Host
Grid1_11 Grid1 11 2500 NAND 7 Parasite
Grid1_11 Grid1 11 2500 AND 0 Host
Grid1_11 Grid1 11 2500 AND 0 Parasite
Grid1_11 Grid1 11 2500 ORN 1 Host
Grid1_11 Grid1 11 2500 ORN 1 Parasite
Grid1_11 Grid1 11 2500 OR 2 Host
Grid1_11 Grid1 11 2500 OR 0 Parasite
Grid1_11 Grid1 11 2500 ANDN 2 Host
Grid1_11 Grid1 11 2500 ANDN 1 Parasite
Grid1_11 Grid1 11 2500 NOR 0 Host
Grid1_11 Grid1 11 2500 NOR 0 Parasite
Grid1_11 Grid1 11 2500 XOR 0 Host
Grid1_11 Grid1 11 2500 XOR 0 Parasite
Grid1_11 Grid1 11 2500 EQU 0 Host
Grid1_11 Grid1 11 2500 EQU 0 Parasite
Grid1_11 Grid1 11 2550 NOT 3270 Host
Grid1_11 Grid1 11 2550 NOT 919 Parasite
Grid1_11 Grid1 11 2550 NAND 0 Host
Grid1_11 Grid1 11 2550 NAND 6 Parasite
Grid1_11 Grid1 11 2550 AND 0 Host
Grid1_11 Grid1 11 2550 AND 1 Parasite
Grid1_11 Grid1 11 2550 ORN 0 Host
Grid1_11 Grid1 11 2550 ORN 0 Parasite
Grid1_11 Grid1 11 2550 OR 2 Host
Grid1_11 Grid1 11 2550 OR 2 Parasite
Grid1_11 Grid1 11 2550 ANDN 3 Host
Grid1_11 Grid1 11 2550 ANDN 1 Parasite
Grid1_11 Grid1 11 2550 NOR 0 Host
Grid1_11 Grid1 11 2550 NOR 0 Parasite
Grid1_11 Grid1 11 2550 XOR 0 Host
Grid1_11 Grid1 11 2550 XOR 0 Parasite
Grid1_11 Grid1 11 2550 EQU 0 Host
Grid1_11 Grid1 11 2550 EQU 0 Parasite
Grid1_11 Grid1 11 2600 NOT 3215 Host
Grid1_11 Grid1 11 2600 NOT 907 Parasite
Grid1_11 Grid1 11 2600 NAND 0 Host
Grid1_11 Grid1 11 2600 NAND 11 Parasite
Grid1_11 Grid1 11 2600 AND 0 Host
Grid1_11 Grid1 11 2600 AND 0 Parasite
Grid1_11 Grid1 11 2600 ORN 2 Host
Grid1_11 Grid1 11 2600 ORN 1 Parasite
Grid1_11 Grid1 11 2600 OR 0 Host
Grid1_11 Grid1 11 2600 OR 0 Parasite
Grid1_11 Grid1 11 2600 ANDN 0 Host
Grid1_11 Grid1 11 2600 ANDN 3 Parasite
Grid1_11 Grid1 11 2600 NOR 0 Host
Grid1_11 Grid1 11 2600 NOR 0 Parasite
Grid1_11 Grid1 11 2600 XOR 0 Host
Grid1_11 Grid1 11 2600 XOR 0 Parasite
Grid1_11 Grid1 11 2600 EQU 0 Host
Grid1_11 Grid1 11 2600 EQU 0 Parasite
Grid1_11 Grid1 11 2650 NOT 3229 Host
Grid1_11 Grid1 11 2650 NOT 888 Parasite
Grid1_11 Grid1 11 2650 NAND 0 Host
Grid1_11 Grid1 11 2650 NAND 6 Parasite
Grid1_11 Grid1 11 2650 AND 0 Host
Grid1_11 Grid1 11 2650 AND 1 Parasite
Grid1_11 Grid1 11 2650 ORN 0 Host
Grid1_11 Grid1 11 2650 ORN 1 Parasite
Grid1_11 Grid1 11 2650 OR 1 Host
Grid1_11 Grid1 11 2650 OR 0 Parasite
Grid1_11 Grid1 11 2650 ANDN 1 Host
Grid1_11 Grid1 11 2650 ANDN 1 Parasite
Grid1_11 Grid1 11 2650 NOR 0 Host
Grid1_11 Grid1 11 2650 NOR 0 Parasite
Grid1_11 Grid1 11 2650 XOR 0 Host
Grid1_11 Grid1 11 2650 XOR 0 Parasite
Grid1_11 Grid1 11 2650 EQU 0 Host
Grid1_11 Grid1 11 2650 EQU 0 Parasite
Grid1_11 Grid1 11 2700 NOT 3196 Host
Grid1_11 Grid1 11 2700 NOT 922 Parasite
Grid1_11 Grid1 11 2700 NAND 0 Host
Grid1_11 Grid1 11 2700 NAND 9 Parasite
Grid1_11 Grid1 11 2700 AND 1 Host
Grid1_11 Grid1 11 2700 AND 0 Parasite
Grid1_11 Grid1 11 2700 ORN 0 Host
Grid1_11 Grid1 11 2700 ORN 0 Parasite
Grid1_11 Grid1 11 2700 OR 0 Host
Grid1_11 Grid1 11 2700 OR 0 Parasite
Grid1_11 Grid1 11 2700 ANDN 0 Host
Grid1_11 Grid1 11 2700 ANDN 1 Parasite
Grid1_11 Grid1 11 2700 NOR 0 Host
Grid1_11 Grid1 11 2700 NOR 0 Parasite
Grid1_11 Grid1 11 2700 XOR 0 Host
Grid1_11 Grid1 11 2700 XOR 0 Parasite
Grid1_11 Grid1 11 2700 EQU 0 Host
Grid1_11 Grid1 11 2700 EQU 0 Parasite
Grid1_11 Grid1 11 2750 NOT 3170 Host
Grid1_11 Grid1 11 2750 NOT 924 Parasite
Grid1_11 Grid1 11 2750 NAND 0 Host
Grid1_11 Grid1 11 2750 NAND 10 Parasite
Grid1_11 Grid1 11 2750 AND 4 Host
Grid1_11 Grid1 11 2750 AND 0 Parasite
Grid1_11 Grid1 11 2750 ORN 0 Host
Grid1_11 Grid1 11 2750 ORN 0 Parasite
Grid1_11 Grid1 11 2750 OR 1 Host
Grid1_11 Grid1 11 2750 OR 2 Parasite
Grid1_11 Grid1 11 2750 ANDN 1 Host
Grid1_11 Grid1 11 2750 ANDN 1 Parasite
Grid1_11 Grid1 11 2750 NOR 0 Host
Grid1_11 Grid1 11 2750 NOR 0 Parasite
Grid1_11 Grid1 11 2750 XOR 0 Host
Grid1_11 Grid1 11 2750 XOR 0 Parasite
Grid1_11 Grid1 11 2750 EQU 0 Host
Grid1_11 Grid1 11 2750 EQU 0 Parasite
Grid1_11 Grid1 11 2800 NOT 3165 Host
Grid1_11 Grid1 11 2800 NOT 929 Parasite
Grid1_11 Grid1 11 2800 NAND 0 Host
Grid1_11 Grid1 11 2800 NAND 9 Parasite
Grid1_11 Grid1 11 2800 AND 0 Host
Grid1_11 Grid1 11 2800 AND 0 Parasite
Grid1_11 Grid1 11 2800 ORN 1 Host
Grid1_11 Grid1 11 2800 ORN 0 Parasite
Grid1_11 Grid1 11 2800 OR 1 Host
Grid1_11 Grid1 11 2800 OR 1 Parasite
Grid1_11 Grid1 11 2800 ANDN 0 Host
Grid1_11 Grid1 11 2800 ANDN 0 Parasite
Grid1_11 Grid1 11 2800 NOR 0 Host
Grid1_11 Grid1 11 2800 NOR 0 Parasite
Grid1_11 Grid1 11 2800 XOR 0 Host
Grid1_11 Grid1 11 2800 XOR 0 Parasite
Grid1_11 Grid1 11 2800 EQU 0 Host
Grid1_11 Grid1 11 2800 EQU 0 Parasite
Grid1_11 Grid1 11 2850 NOT 3145 Host
Grid1_11 Grid1 11 2850 NOT 935 Parasite
Grid1_11 Grid1 11 2850 NAND 0 Host
Grid1_11 Grid1 11 2850 NAND 16 Parasite
Grid1_11 Grid1 11 2850 AND 0 Host
Grid1_11 Grid1 11 2850 AND 0 Parasite
Grid1_11 Grid1 11 2850 ORN 0 Host
Grid1_11 Grid1 11 2850 ORN 0 Parasite
Grid1_11 Grid1 11 2850 OR 0 Host
Grid1_11 Grid1 11 2850 OR 1 Parasite
Grid1_11 Grid1 11 2850 ANDN 0 Host
Grid1_11 Grid1 11 2850 ANDN 0 Parasite
Grid1_11 Grid1 11 2850 NOR 0 Host
Grid1_11 Grid1 11 2850 NOR 0 Parasite
Grid1_11 Grid1 11 2850 XOR 0 Host
Grid1_11 Grid1 11 2850 XOR 0 Parasite
Grid1_11 Grid1 11 2850 EQU 0 Host
Grid1_11 Grid1 11 2850 EQU 0 Parasite
Grid1_11 Grid1 11 2900 NOT 3140 Host
Grid1_11 Grid1 11 2900 NOT 930 Parasite
Grid1_11 Grid1 11 2900 NAND 1 Host
Grid1_11 Grid1 11 2900 NAND 13 Parasite
Grid1_11 Grid1 11 2900 AND 0 Host
Grid1_11 Grid1 11 2900 AND 0 Parasite
Grid1_11 Grid1 11 2900 ORN 2 Host
Grid1_11 Grid1 11 2900 ORN 0 Parasite
Grid1_11 Grid1 11 2900 OR 0 Host
Grid1_11 Grid1 11 2900 OR 1 Parasite
Grid1_11 Grid1 11 2900 ANDN 0 Host
Grid1_11 Grid1 11 2900 ANDN 0 Parasite
Grid1_11 Grid1 11 2900 NOR 0 Host
Grid1_11 Grid1 11 2900 NOR 0 Parasite
